#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m]
1403637160039881216,5.7389766542297824,2.73454053705108,0.77685563385969203
1403637160089881088,5.7859890144726673,2.7688460239098389,0.77545001688561299
1403637160139881472,5.8337016679668947,2.8038417147343329,0.77355864819337705
1403637160189881344,5.929641827309136,2.8620155303097139,0.76444346452837897
1403637160239881216,5.9754737548298209,2.8957544932716068,0.76087213675379195
1403637160291881216,6.0237163465776922,2.931054161628325,0.75594337038302395
1403637160342881280,6.0702042724169134,2.9651338147172321,0.7502701448522
1403637160390881280,6.1165701377144348,2.9991585042748312,0.74353098338109402
1403637160441881088,6.1619021763490007,3.0328074498680522,0.73614228425026795
1403637160489881344,6.2092855794223052,3.0665406615918069,0.727671805647503
1403637160541881344,6.3071871472808789,3.1256298652901582,0.711876505110834
1403637160590881280,6.3554971873590116,3.1593266593265499,0.70192438680896296
1403637160641881344,6.4026707201594384,3.1926834793013228,0.69064324816262601
1403637160741881344,6.4962888999615913,3.2581586500719042,0.66669757643754102
1403637160790881280,6.5437007288020892,3.2905468324819278,0.65384675836071005
1403637160841881344,6.5900052500935953,3.322687401790501,0.64030721987219397
1403637160888881152,6.641543973030851,3.3578020120327019,0.62665451645692405
1403637160989881344,6.7772639918581126,3.4456026520996552,0.59802571561488704
1403637161039881216,6.8221876592510391,3.4795126978617001,0.58982092691380295
1403637161089881088,6.8653738695135749,3.5131248725007471,0.58451438335787598
1403637161141881344,6.9075726346350432,3.5473190151633718,0.58265657380263203
1403637161189881344,6.9483158674478416,3.580663016680032,0.58377126891152997
1403637161339881216,7.2315200585803838,3.7673645367048239,0.58506920305867705
1403637161491881472,7.2758850419347549,3.8243200300027431,0.63436683415141903
1403637162839881216,8.8923680322649084,4.3743823652806517,0.80798162306153898
1403637162888881152,8.9798408130317089,4.3779897759464479,0.80727188225727597
1403637162939881216,9.0312744629228305,4.3616696131597488,0.80807226106987695
1403637162989881344,9.0815125142899369,4.342838211835268,0.80859252725762798
1403637163040881408,9.131053593910945,4.3224946349055688,0.80728376042748395
1403637163091881216,9.186710674736025,4.3026165626097699,0.80417916732709505
1403637163142881280,9.2357740091436078,4.277368797795118,0.80033986092667897
1403637163690881280,9.7572097574737899,3.9064302555781891,0.69149655936522003
1403637163741881344,9.7902380520510608,3.8589944557572098,0.68038362563314203
1403637163790881280,9.822454187770898,3.8133160676458022,0.67167065039125695
1403637163840881408,9.8542931039735198,3.7626413726969208,0.66491907703780595
1403637163887881216,9.8856736029167553,3.7127870735646362,0.66054305226760901
1403637163940881152,9.9268955514903503,3.6617842349659879,0.65770579805498897
1403637163989881344,9.9582928194360516,3.6052067530152709,0.65818455512699503
1403637164039881216,9.9914632983258311,3.5459545283790379,0.66066195927465099
1403637164691881216,10.494514351128585,2.5997169215802209,0.81805625422182404
1403637165088881152,10.839648612419042,1.9083329873595209,0.838486727335232
1403637165141881344,10.878290808304138,1.8122017304583471,0.83541530545634801
1403637165388881152,11.082219392907223,1.363861267859336,0.80861739291582002
1403637165438881280,11.114348065967429,1.2690604622603081,0.80374180074901602
1403637165540881408,11.199599566283892,1.088750904982007,0.79895153568550703
1403637165589881088,11.232064525434083,1.000379595329173,0.80029382592319398
1403637165638881280,11.261952579366262,0.91121824235468896,0.80333845758384603
1403637165689881344,11.31028161584484,0.82164623248120905,0.80746343035097801
1403637168439881216,11.058474983737478,0.30154606157896302,0.52792828677103099
1403637168839881216,10.765320356473065,0.78208907537178995,0.33660350001649902
1403637168889881344,10.733157790672749,0.84391236632581301,0.31584531113019398
1403637168989881344,10.642741869428978,0.96289564641296899,0.28370218615669401
1403637169088881152,10.577737331223128,1.086140316207443,0.25314170394151497
1403637169139881472,10.543697517073904,1.1492409302798361,0.23592685256159901
1403637169189881344,10.488430088416331,1.2096012355186689,0.220419049583996
1403637169239881216,10.455260283693935,1.273520906369892,0.20207471664735599
1403637169290881280,10.421328682852637,1.3398382073871691,0.18393082273744599
1403637169442881280,10.295828740317043,1.540575032113942,0.145429258358071
1403637170090881280,9.6507821999378169,2.464435864313316,0.12303567814172101
1403637170188881408,9.5377602351067363,2.6112982606248232,0.108435209140798
1403637170241881344,9.4784495776488864,2.6905366235095758,0.097753430153848006
1403637170288881408,9.3837465725034228,2.750123944171432,0.092626206870771
1403637170338881280,9.3217230764514358,2.8243502096692059,0.079755696360330003
1403637170388881152,9.2526232764050569,2.8977530919984469,0.066303458199890003
1403637170439881216,9.1872977912081772,2.9717665554793311,0.050264745587093998
1403637170490881280,9.1141662136510249,3.0462789269247539,0.032400550164497999
1403637170540881408,9.0049620950102565,3.1073041546693219,0.020567983635879
1403637170592881152,8.9304778725310108,3.1791145859495371,0.001340626903614
1403637170643881216,8.8551950162586834,3.2496482382347942,-0.019201797987693999
1403637170688881408,8.7826768593222138,3.310881861118439,-0.038016624180796002
1403637170738881280,8.6617853103560538,3.3594070330649028,-0.052125283405816
1403637170788881408,8.5843785443172393,3.423531641044844,-0.075483475576215001
1403637170838881280,8.5037391990099618,3.4821297246120508,-0.099293861796210997
1403637170889881344,8.4227031030146158,3.5388948104339781,-0.124108760611566
1403637170941881088,8.3404101998338032,3.5959235541843442,-0.14979318731322999
1403637170990881280,8.2130540071512552,3.624901532682471,-0.16320182574923001
1403637171041881344,8.133893212649518,3.67265689441414,-0.18451093311469
1403637171090881280,8.0544984169840053,3.7135065907403031,-0.20215655180397701
1403637171140881408,7.9775343539370409,3.750805442941973,-0.21819353216887399
1403637171188881408,7.8515532325156583,3.7626640061533969,-0.221760972065071
1403637171238881280,7.7723294820063558,3.7924017025846881,-0.23329675224084701
1403637171288881408,7.6944847938631566,3.8191184141152381,-0.24291902484578201
1403637171341881344,7.6192538080830259,3.846555912804539,-0.25231925517297099
1403637171389881344,7.5446456215884732,3.8665709126358649,-0.25845395793883502
1403637171440881152,7.423556124909573,3.8611858161174202,-0.25232538888020301
1403637171490881280,7.3532087482843034,3.877347054491239,-0.25546939696064602
1403637171589881088,7.2116290659208477,3.8974451339128668,-0.25502460258648402
1403637171687881216,7.0587075095315974,3.9002591008533511,-0.24489313882807801
1403637171790881280,6.8928604865687539,3.8824218209838368,-0.230844200840602
1403637171840881408,6.8237241210360011,3.8764622242881059,-0.22917195209205801
1403637171889881344,6.7064267881304369,3.8398538130450661,-0.21617759089319599
1403637171990881280,6.5718906024673274,3.8144975506396261,-0.221140841966738
1403637172043881216,6.4521428540066372,3.7672937299832729,-0.212394045573114
1403637172087881216,6.3879608146323861,3.7469915015787358,-0.216712304656271
1403637172140881408,6.3226735261053122,3.7250568752712589,-0.22390494198250299
1403637172240881152,6.1847026255064481,3.6668006599931759,-0.23845281469103199
1403637172288881408,6.116139953206301,3.6333857997655179,-0.24628513358016599
1403637172390881280,5.9299639515926259,3.5281993830459339,-0.248057748453861
1403637172441881088,5.8702155869814767,3.4913079208956992,-0.25626169984282998
1403637172487881216,5.8079947612479597,3.4505601604910172,-0.25999184941390002
1403637172541881344,5.675964749675515,3.3640939651544639,-0.24229030800552701
1403637172589881088,5.6186408036524931,3.3202668183874118,-0.243272671466333
1403637172687881216,5.5056832201411652,3.226081504024902,-0.23984221314839799
1403637172739881216,5.4518216384542413,3.1765221451561159,-0.23593080718009901
1403637172790881280,5.3416987906273832,3.0926670062778778,-0.21108077096862701
1403637172839881216,5.2929018274298079,3.042482751577146,-0.20317640006372301
1403637172942881280,5.2013678598830264,2.9385379065516268,-0.181434002393976
1403637172989881344,5.1072604577363778,2.8603578110494192,-0.15134158974683201
1403637173039881216,5.0666916137770421,2.8108523914406169,-0.13771792239151801
1403637173088881152,5.0081800714446247,2.751332696128165,-0.11923425013113099
1403637173139881472,4.9769923496941963,2.7064118060422739,-0.112097561088181
1403637173241881344,4.9063716229019203,2.6132754883347862,-0.105595105574467
1403637173290881280,4.8723722837268397,2.5698681624760469,-0.10692878507544901
1403637173341881344,4.8432611823557972,2.5291738951217688,-0.113599099888986
1403637173391881216,4.8155413136453911,2.4909296985228511,-0.122309571033374
1403637173491881472,4.7424496107382064,2.4102372610015328,-0.134285542196973
1403637173541881344,4.7220486823523897,2.3808254747309472,-0.14471732651431299
1403637173591881216,4.7055041711012917,2.354699268991475,-0.15577575818641501
1403637173641881344,4.692100151716768,2.330798984804674,-0.167718264673302
1403637173688881408,4.6790749065704924,2.309817492141458,-0.17751691143291101
1403637173738881280,4.6695388496174033,2.289293922194628,-0.18975135837212301
1403637173788881408,4.6633324334513686,2.2709468373018948,-0.20249925611057901
1403637173838881280,4.656952365874778,2.2526331265215078,-0.215408568999571
1403637173939881216,4.6681883472379928,2.227075846309611,-0.24969795801415601
1403637173988881408,4.6764206030131774,2.2160225626838179,-0.26665049776592298
1403637174038881280,4.6893279863074708,2.2069498514338468,-0.28399483127478797
1403637174089881088,4.7053238520820493,2.2000696366832941,-0.299538276482199
1403637174139881472,4.7275362266329992,2.1965325045280748,-0.31293256683427401
1403637174190881280,4.7501394602248039,2.1937098787692242,-0.32130126760160299
1403637174239881216,4.7748592073560037,2.1924925835464721,-0.32517818373283203
1403637174288881408,4.8010359068199451,2.191655458609894,-0.32469216831606601
1403637174638881280,5.1291190686941208,2.239963685960658,-0.28667167362707502
1403637174740881152,5.1878337246248334,2.2237801039548879,-0.24233077867734801
1403637174787881472,5.2410186482252934,2.2244640194314749,-0.22855038903701799
1403637174841881344,5.286584801496498,2.217210214529818,-0.20945638347576301
1403637174888881152,5.358681784819713,2.221951101513937,-0.20397308778711601
1403637174939881216,5.4068138872582896,2.2121685623518359,-0.18914055089401299
1403637174988881408,5.4552403020681766,2.2018918293721201,-0.17680994525263799
1403637175038881280,5.5033241341250489,2.1888915849494759,-0.16471429829085901
1403637175088881152,5.5551483877426557,2.1756515368331062,-0.15449625095514199
1403637175140881408,5.6064658234691942,2.1596164637888302,-0.145012415920733
1403637175188881408,5.6571325118466458,2.1431829104323938,-0.13736130880126601
1403637175238881280,5.7425039702638658,2.137688597288431,-0.140019352386827
1403637175288881408,5.792676897088203,2.1170020081398242,-0.13391939866479999
1403637175391881216,5.8937467275502504,2.0684928822973299,-0.125217639386065
1403637175441881088,5.9461799793060672,2.0422059403296622,-0.12281705711424901
1403637175490881280,5.9970308981829259,2.0153824764949362,-0.12172134349505701
1403637175541881344,6.0824546193448707,1.9966862564911689,-0.13046802329933799
1403637175641881344,6.1855147397487196,1.928095430932123,-0.13090518309459601
1403637175690881280,6.2373616730255463,1.8914017665344569,-0.13252347962109501
1403637175741881344,6.2877566333721431,1.850711067396271,-0.134405171471422
1403637175791881216,6.3402256710225871,1.808035180675827,-0.13697417125485201
1403637175842881280,6.3915515872088529,1.761192686339804,-0.13823531631493599
1403637175888881152,6.479010380902527,1.724802251822912,-0.147737496370868
1403637175991881472,6.5854879917152616,1.6184548800466421,-0.140992661512579
1403637176040881408,6.6375171492466194,1.5664227202374179,-0.13531296469561299
1403637176087881216,6.6900737756301423,1.5120064456556159,-0.127132844044967
1403637176141881344,6.7462838290797684,1.450397662039415,-0.116168122837579
1403637176243881216,6.8936605553150621,1.334205018994538,-0.098194907604644999
1403637176287881472,6.9451251754931098,1.2760970752030021,-0.085397112034833994
1403637176340881408,6.9985546731329791,1.210007791262923,-0.071531171805558
1403637176389881344,7.0517166631497403,1.143730578014627,-0.059825555323945998
1403637176440881152,7.1030176094613164,1.0758468174348781,-0.049210454334181003
1403637176491881472,7.1577383939443013,1.0042101911743839,-0.040461253593147999
1403637176590881280,7.2933096424699544,0.86651734057257701,-0.034413755423915997
1403637176640881408,7.3409501826607286,0.79254938677682596,-0.028583948480249002
1403637176690881280,7.3886403835330867,0.71747425627541495,-0.023804492770783999
1403637176739881216,7.434351959925408,0.64212572681008695,-0.019539849557643998
1403637176790881280,7.4803800378478904,0.56305851789288697,-0.015915149514435002
1403637176842881280,7.564709458657032,0.48348570802318003,-0.020698318278002999
1403637176891881216,7.609365581751625,0.40580096997394699,-0.019391655732425999
1403637176991881472,7.6959419549223806,0.24468675304382401,-0.018723142714901001
1403637177089881088,7.7783458716982148,0.087191218648975,-0.021203407541076
1403637177139881472,7.8613290857391993,0.0079507094763100004,-0.031801812717119002
1403637177189881344,7.9060475929735619,-0.072460271762418996,-0.035901882929977001
1403637177239881216,7.950834922643355,-0.15150577887657601,-0.040847786928295
1403637177288881408,7.9948720009737899,-0.22743515451466201,-0.046149133311359003
1403637177339881216,8.0408815038934698,-0.30476600926944097,-0.053177244377297997
1403637177389881344,8.086179877739136,-0.37913275497141302,-0.060931678759100001
1403637177438881280,8.1817082155271184,-0.45447823088842898,-0.079619507228613995
1403637177540881408,8.2798208996781426,-0.59422928833477495,-0.101469633522282
1403637177591881216,8.3305688801837903,-0.66139837714620298,-0.113833305589478
1403637177639881472,8.3843652187270727,-0.72061994046170297,-0.12737925485715301
1403637177688881408,8.4438021740189182,-0.77890845723906998,-0.142104507878622
1403637177740881152,8.563653623835485,-0.842756503534136,-0.16797053860318401
1403637177838881280,8.6804519211037476,-0.94150021764335001,-0.18883241285944899
1403637177889881344,8.748555855341511,-0.98636444549540203,-0.19777112955690199
1403637177941881088,8.8054671200052912,-1.0277442049398859,-0.202254171493883
1403637177989881344,8.8798067073858391,-1.0653125239348931,-0.208408891496808
1403637178041881344,9.0138620322011551,-1.1077907787912691,-0.22574630040159999
1403637178090881280,9.0710780402576994,-1.136297316794356,-0.229854208515539
1403637178140881408,9.1323153822947294,-1.162505298906793,-0.23564576089894801
1403637178241881344,9.2531340813512326,-1.202618438515269,-0.252989747628318
1403637178290881280,9.3080504334197958,-1.2162835267806491,-0.26244275828713698
1403637178340881408,9.3642667089029921,-1.2270941766999179,-0.272404032445901
1403637178390881280,9.4230973272695362,-1.2338117738521379,-0.282225563435408
1403637179239881216,10.246990609914285,-0.75366123538827801,-0.33478490092396301
1403637179391881216,10.317327672781493,-0.60955210754745504,-0.364813498584308
1403637179440881152,10.348987679888287,-0.56169622036657796,-0.37358579529978297
1403637179491881472,10.364450738524575,-0.51320544674579704,-0.37514335561110701
1403637179539881216,10.378469446287072,-0.46494144972019302,-0.37208461268663101
1403637179840881408,10.448361873524108,-0.16187702842162599,-0.32745433483446201
1403637179889881344,10.454539707505541,-0.11019408382849501,-0.33080636797875301
1403637179938881280,10.459305470200649,-0.057076205731907997,-0.34078095261112301
1403637180389881344,10.430643254691553,0.467881818005912,-0.56928146984659
1403637180442881280,10.411017562457721,0.535131618378206,-0.59002060233086595
1403637180487881216,10.396268722867033,0.59368997987221195,-0.60687320880157603
1403637180589881088,10.365265684213231,0.72473866250015295,-0.637775812734512
1403637180642881280,10.349215580620587,0.79491275107224502,-0.650870987210312
1403637180687881216,10.334065320210831,0.85576683489442895,-0.66092841555392701
1403637180738881280,10.3181694612289,0.922679448990393,-0.67013438372846201
1403637180789881344,10.293500779742457,0.98927550483663196,-0.675095329646204
1403637180887881216,10.260691304596381,1.122934705387864,-0.68268093196522805
1403637180940881152,10.245103356858941,1.195587486805082,-0.68349189064041305
1403637180989881344,10.22887753715484,1.2643157246019641,-0.68223511692574201
1403637181039881216,10.20342540970314,1.3351403548423091,-0.67719508317327803
1403637181891881216,9.6620885933562004,2.695725720324357,-0.349661901119728
1403637181991881472,9.5807253723783514,2.8612326700355242,-0.29224124953224501
1403637182040881408,9.536981733966746,2.9452279778760162,-0.26471229372059601
1403637182088881152,9.4968073363234797,3.0226796502325719,-0.24121714277660899
1403637182138881280,9.4538138191284453,3.1033383382913038,-0.21702705078280399
1403637182187881216,9.410115911900423,3.1856906111548948,-0.19447438406383599
1403637182237881088,9.3658464184663384,3.2664436344307131,-0.17296192005664501
1403637182288881408,9.3023360624719462,3.3394348458754739,-0.14898406767349401
1403637182337881344,9.2577365221094237,3.4181735006310219,-0.129241235712208
1403637182438881280,9.1649429715774069,3.5709647526567201,-0.092897426236893996
1403637182488881408,9.1167854831579405,3.645225584192556,-0.075966927803049006
1403637182537881344,9.0685468409577119,3.7172504498869419,-0.059889064943192002
1403637182588881152,8.9954234462927527,3.7799293884068379,-0.040557555679603001
1403637182688881408,8.89058206442661,3.9136280157536261,-0.0079389558639479992
1403637182741881344,8.8342465737425062,3.9809229515723512,0.013041318926046999
1403637182837881344,8.723000582614489,4.0976763292941509,0.055286651086002003
1403637182888881152,8.6351573388260157,4.141494240687992,0.083077966323119007
1403637182987881216,8.5098378540872837,4.2466348427480609,0.126896193309046
1403637183087881216,8.3818321262864846,4.3449719460290961,0.16356032854425001
1403637183140881408,8.3127848123135379,4.3922651345522246,0.17887755188684301
1403637183191881216,8.2088485926004644,4.4162684686185028,0.19585790597108599
1403637183240881152,8.1417691791034947,4.4570259085533976,0.202101518763457
1403637183291881216,8.075625719030624,4.495801898939801,0.20364248933652199
1403637183441881088,7.7274785186573389,4.5094809784025918,0.212510360052486
1403637183589881088,7.589878065713644,4.6144776161466847,0.172548449998294
1403637183640881408,7.5171556778925464,4.6292163060405223,0.16091142467351199
1403637183688881408,7.4222216009867816,4.6210965672075801,0.15420912843060999
1403637183788881408,7.3105577930319727,4.649845865929108,0.120322109862434
1403637183842881280,7.1883347266437898,4.6171893655987217,0.113756827685178
1403637183890881280,7.1123718213127667,4.6072220731408082,0.099358802433158006
1403637183940881152,7.0397890768459339,4.5953082432323713,0.084618393391445001
1403637183991881472,6.9683020051675264,4.5796957362958288,0.070354169818219001
1403637184087881216,6.8245716988361194,4.529643355634394,0.050954447714231001
1403637184140881408,6.6952837214429008,4.4594947900946584,0.055357951619598
1403637184242881280,6.5645498307959658,4.383300573336399,0.046404527378303001
1403637184293881088,6.501773729292724,4.3376690134377469,0.045033189275241997
1403637184339881216,6.4485806540137496,4.2945528004832241,0.044960305046333998
1403637184389881344,6.3809564378003243,4.2356443667093933,0.048270340874050001
1403637184438881280,6.2991975996513441,4.1635313799397791,0.053214784460031
1403637184487881216,6.2457319237003004,4.1078537610256118,0.048350753117072001
1403637184540881408,6.1942593946351447,4.0487755157147749,0.037785799371872
1403637184588881152,6.0774311858946763,3.9453444746403159,0.041046285319653
1403637184688881408,5.9787580833157596,3.8172686402677658,0.010394986982906
1403637184739881216,5.9268288702267524,3.7477219842885998,-0.0057667358372230004
1403637184789881344,5.8774429177760679,3.678899220622625,-0.023023559861568
1403637184841881344,5.7739820506740633,3.5743082090296299,-0.026243554368709
1403637184887881216,5.7314567552439364,3.5094140363838329,-0.04200447304807
1403637184989881344,5.6532729659557504,3.3746719054882091,-0.072810146853720004
1403637185040881408,5.6181519600600947,3.306693813218196,-0.085898417189128995
1403637185089881088,5.5301284032468994,3.209693738352104,-0.078965646408591994
1403637185140881408,5.4999471291805619,3.145072174485386,-0.085947235501628999
1403637185189881344,5.4728844185247754,3.0792221378481561,-0.091399296311989994
1403637185241881344,5.4454516014442147,3.0129459833574299,-0.093456952229425003
1403637185291881216,5.4207749646955401,2.9487862731717742,-0.092821277247559994
1403637185340881408,5.3988627731747671,2.884052493815763,-0.090461544153730006
1403637185391881216,5.3820503614574404,2.8208780282760522,-0.086389295392738
1403637185442881280,5.332973357620868,2.740565237507226,-0.070322946733805999
1403637185539881216,5.3103058094432791,2.6238167920047699,-0.052206729092958003
1403637185589881088,5.3091435764806914,2.5688361143212881,-0.041836072475338
1403637185739881216,5.2380988339767969,2.373449071528682,0.023881647403526999
1403637185940881152,5.304226310520253,2.190830552175846,0.087403495801180994
1403637186042881280,5.3251513005545972,2.0982194226699442,0.117734736828166
1403637186089881088,5.3329326242869071,2.054924825475684,0.12955769816455501
1403637186140881408,5.3463583153734993,2.0105900636511329,0.14188063857979
1403637186191881216,5.3531156417329466,1.965124467757362,0.15382716446801301
1403637186240881152,5.3658790976049042,1.9247161194666831,0.163701331481023
1403637186289881344,5.3784031049028131,1.885095158979663,0.175139535676541
1403637186340881408,5.3913136149282419,1.844844140634996,0.188682812771688
1403637186388881152,5.4043711180565772,1.807412998276418,0.20376627869243499
1403637186440881152,5.4175461187209564,1.7678446940464529,0.222356798014167
1403637186490881280,5.4302633384527583,1.732290044230947,0.24149618712635901
1403637186537881344,5.4379217726759572,1.6963197437689159,0.26282777518981099
1403637186587881216,5.4510012569645374,1.6603268669008939,0.28590668641488798
1403637186639881472,5.4632475896632702,1.623888350698379,0.31111769859863198
1403637186737881088,5.4860907753566597,1.554327741800632,0.363641656003512
1403637186787881472,5.4979746331604789,1.51957511261119,0.38971760497621399
1403637186838881280,5.5094396745972327,1.4841974702750791,0.41467308658719998
1403637186889881344,5.5191688546826336,1.4488413676819829,0.437980146880244
1403637186988881408,5.5447858777053991,1.377134418080163,0.47671973352610603
1403637187040881408,5.5580043632288572,1.3396342207042979,0.493109168550737
1403637187088881152,5.5701272510076283,1.303326299840613,0.50677503827704495
1403637187140881408,5.5838132266835157,1.262715173087601,0.51955015074754596
1403637187188881408,5.5974778067850188,1.223143974545343,0.52957692869432105
1403637187240881152,5.6178239281356888,1.1827397344091859,0.53715772343244605
1403637187289881344,5.634059242767715,1.139901998289268,0.54408438167304496
1403637187339881216,5.6519460764408347,1.0955208331910109,0.54899322371010695
1403637187438881280,5.6891853888721116,1.0051058106373749,0.55442853848420903
1403637187490881280,5.7098841425064313,0.95749430073141695,0.55541203122373495
1403637187540881408,5.7311181863926777,0.909915124706141,0.55615247567117099
1403637187591881216,5.768458500992419,0.86320685419014898,0.55241205211883104
1403637187640881408,5.7945896875976164,0.81541352059108296,0.550839878200586
1403637187739881216,5.8462758794208867,0.72122548598672398,0.547168394326637
1403637187787881472,5.8729517564799627,0.67412784323840103,0.54498717351582404
1403637187838881280,5.9022229673583881,0.62604967238340403,0.54193077871411
1403637187887881216,5.9317691635336827,0.58039625191629696,0.53845872128944305
1403637187939881216,5.9875679100178294,0.53557522795298296,0.53042707618718399
1403637188038881280,6.0552813794495801,0.44601995100561997,0.52065234748905698
1403637188089881088,6.092910441442867,0.40252230227167901,0.51478578017717003
1403637188139881472,6.129123163079905,0.35982491254013899,0.50886151343335995
1403637188189881344,6.1688791781502141,0.31833953982019803,0.50216484305155296
1403637188242881280,6.2478717193495346,0.277963137614884,0.489489110902744
1403637188340881408,6.3303349746088386,0.19954732861563901,0.47325523757736598
1403637188390881280,6.3755644791464618,0.16231395064894399,0.46439279326720101
1403637188439881216,6.4193850857864501,0.12628240945632399,0.45466621026786003
1403637188487881216,6.4649160391161704,0.092866094069772004,0.444533899836067
1403637188541881344,6.5525594429632754,0.056300283327152,0.42640429752027098
1403637188590881280,6.5974643394494308,0.025044265805734999,0.41479615670623499
1403637188688881408,6.759428032419188,-0.036689928231900003,0.377055890048761
1403637188790881280,6.8105165819150688,-0.097757887215384004,0.35270072707339001
1403637188841881344,6.8568559135918612,-0.12751027523374101,0.335711791435575
1403637188890881280,6.9245865219609408,-0.15810919286858599,0.31415463307866398
1403637188940881152,6.9653473198266154,-0.18873339271238099,0.29593352098750098
1403637188988881408,7.0020433480972839,-0.21849172865604,0.27835785675420899
1403637189041881344,7.043233031154414,-0.25184178003671598,0.25893575386447698
1403637189090881280,7.0837215710858619,-0.283792016981888,0.24189320228644601
1403637189140881408,7.1233491070777184,-0.31700357626728898,0.22683136638614099
1403637189190881280,7.1632272940557247,-0.35054366049103902,0.21407065036970899
1403637189242881280,7.2060741733067992,-0.387532824388721,0.20266250883369999
1403637189287881472,7.2973249831810456,-0.421594613204965,0.18309844118983201
1403637189338881280,7.3401723380026649,-0.45829653413681998,0.17328184407800001
1403637189389881344,7.381669186326592,-0.494866099687157,0.162453000465199
1403637189489881344,7.4691573464875178,-0.57042327673486004,0.12988304349973001
1403637189539881216,7.5181662808777414,-0.60920955289119405,0.108002415197227
1403637189589881088,7.5648369904332178,-0.64742760871320504,0.085237539218900996
1403637189640881408,7.6075318849103448,-0.68688513795376305,0.064590047084884999
1403637189688881408,7.6526181757290122,-0.72423056253852902,0.045678557993851003
1403637189739881216,7.7436833743190876,-0.768325336776436,0.020090330746983999
1403637189789881344,7.7901179379228713,-0.80791455180966998,0.0056973377639060003
1403637189840881408,7.8347901677305698,-0.84837729436744203,-0.0059047420733719996
1403637189941881088,7.9173358205884172,-0.92795063070084305,-0.020156478824101001
1403637189991881472,7.9629773575370653,-0.96764273094564102,-0.024749227947071
1403637190239881216,8.2322366103957449,-1.1721930242863901,-0.026266920633514001
1403637190290881280,8.273109634499777,-1.2112050946116431,-0.019143766923731001
1403637190339881216,8.3189857183487259,-1.2505885936350709,-0.011586899757083
1403637190388881152,8.3571876576240278,-1.2883878899925429,-0.0014721243228100001
1403637190439881216,8.3935302909949847,-1.326894259630893,0.011257399334268
1403637190489881344,8.4349313713623122,-1.365444078942684,0.024539090468043999
1403637190540881408,8.5084943555452046,-1.4101390641691189,0.034453466591455997
1403637190588881152,8.5441694362326164,-1.4477061046176449,0.051406353144696
1403637190689881344,8.6091994729246064,-1.5229689753744799,0.087790274632237
1403637190738881280,8.6470357400708071,-1.5602347443650171,0.101993368768784
1403637190790881280,8.6814432945252005,-1.597859698931188,0.115440177288009
1403637190840881408,8.7107261653845658,-1.633535170476492,0.127684772673469
1403637190889881344,8.7416207170979678,-1.669191049727166,0.13790249894147399
1403637190988881408,8.8304579469091813,-1.7466469329139931,0.150137470366493
1403637191040881408,8.8562509738270077,-1.782723133221781,0.15690233410127299
1403637191088881152,8.8831030821438279,-1.8159065734597819,0.16070484014478001
1403637191137881344,8.9073710691378825,-1.850703779059411,0.16388555954258099
1403637191188881408,8.933244034015269,-1.8854501976527289,0.164591263706099
1403637191238881280,8.9577772364613519,-1.9206186431003971,0.16448823558961401
1403637191288881408,9.0092263422484908,-1.9609244014534319,0.15883788068295401
1403637191337881344,9.0302650465444003,-1.9953869481231421,0.15634978312328701
1403637191389881344,9.049952844844384,-2.0301850032499251,0.15288130480314899
1403637191488881408,9.0895302032199634,-2.0996920341227172,0.14215706023417801
1403637191539881216,9.1084042738883753,-2.1347358716597258,0.135565865338203
1403637191586881280,9.1287356460347642,-2.1676806924138021,0.12909647985115
1403637191638881280,9.1693815446256455,-2.209664062414443,0.12065717029734301
1403637191738881280,9.1960408993919511,-2.2769816546874559,0.11673474153814301
1403637191787881472,9.2099029670672294,-2.309707630111129,0.11770634134762099
1403637191838881280,9.221914247294551,-2.342544896581976,0.121029044831004
1403637191889881344,9.2341037013420255,-2.3751780767316539,0.12583046285066801
1403637191991881472,9.2741020158471361,-2.4408545498222081,0.13776546584909599
1403637192042881280,9.2837743186600203,-2.4688602134557329,0.14741010084943099
1403637192087881216,9.2943694901310572,-2.4932008007034838,0.15718762586829599
1403637192139881472,9.3041971459494057,-2.5178910259008411,0.17000305142656599
1403637192187881216,9.312904856112052,-2.539749600119499,0.184744266542923
1403637192238881280,9.335596127421967,-2.5641273652699801,0.20015634017554099
1403637192289881344,9.344824354348372,-2.5818421400971441,0.218957473255704
1403637192339881216,9.3548300668029434,-2.597277000175291,0.23932841017744499
1403637192388881152,9.3656039550432038,-2.6103631522716921,0.26106487166845699
1403637192439881216,9.3763969334723445,-2.6202945357954541,0.28474028167641002
1403637192487881216,9.3869022069868713,-2.627000697226284,0.30784337901047598
1403637192539881216,9.4047096367359853,-2.6337027466234129,0.33130209267492799
1403637192591881216,9.4171214877331693,-2.6364502177819982,0.35344556107015002
1403637192642881280,9.4288241440099672,-2.6373455100333558,0.37455256488678501
1403637192688881408,9.4418366529841951,-2.6356320499569348,0.39215613331429799
1403637192787881472,9.4678694610939207,-2.6266742159568488,0.424162639564231
1403637192838881280,9.4926382894667682,-2.621691253804626,0.437206399908601
1403637192940881152,9.5245952322096858,-2.6017487962481551,0.45974125144579697
1403637192991881472,9.5415417328725951,-2.5894902434869218,0.46990579007822098
1403637193042881280,9.5713942888371175,-2.5791675153125309,0.47945181340000698
1403637193140881408,9.6097703028086219,-2.5504837498546018,0.50430198734961795
